GHCN ID,Station Name,State,County,Latitude,Longitude,13/03/2017,14/03/2017,15/03/2017,16/03/2017
US1NYWN0018,MACEDON 2.6 ESE,NY,WAYNE,-77.26,43.05,0.2,1.1,18.3,10.7
USC00304996,MALONE,NY,FRANKLIN,-74.31,44.84,0.0,0.0,25.0,7.5
US1NYJF0026,MANNSVILLE 0.3 SE,NY,JEFFERSON,-76.06,43.71,0.0,0.0,10.0,4.0
US1NYCR0005,MARATHON 1.0 NW,NY,CORTLAND,-76.04,42.45,0.0,3.5,12.5,1.8
US1NYWN0009,MARION 2.0 NE,NY,WAYNE,-77.17,43.17,0.0,0.0,13.1,0.0
USW00094725,MASSENA INTL AP,NY,ST. LAWRENCE,-74.85,44.94,0.0,0.0,0.0,0.0
USC00305233,MECKLENBURG 4SW,NY,SCHUYLER,-76.76,42.44,0.2,3.0,10.5,3.0
USC00305248,MELROSE 1 NE,NY,RENSSELAER,-73.62,42.85,0.0,0.0,13.9,0.0
US1NYQN0002,MIDDLE VILLAGE 0.5 SW,NY,QUEENS,-73.88,40.71,0.0,3.8,8.3,0.0
US1NYYT0008,MIDDLESEX 3.5 S,NY,YATES,-77.27,42.65,0.0,2.4,7.3,2.0
US1NYDT0008,MILLBROOK 3.2 SE,NY,DUTCHESS,-73.65,41.75,0.0,6.4,14.0,0.0
US1NYOS0015,MINETTO 0.1 SE,NY,OSWEGO,-76.48,43.4,0.1,0.5,20.9,4.5
USC00305512,MORRISVILLE 6 SW,NY,MADISON,-75.73,42.84,0.3,2.0,22.0,0.0
USC00305597,MOUNT MORRIS 2 W,NY,LIVINGSTON,-77.91,42.73,0.0,0.0,0.0,0.0
USC00305606,MOUNT SINAI,NY,SUFFOLK,-73.02,40.93,0.0,4.0,0.0,0.0
US1NYMD0014,MUNNSVILLE 2.0 SW,NY,MADISON,-75.61,42.95,1.0,1.4,31.5,6.0
US1NYYT0009,NAPLES 5.2 E,NY,YATES,-77.3,42.6,0.0,0.0,0.0,0.0
US1NYGR0005,NEW BALTIMORE 0.2 SE,NY,GREENE,-73.79,42.44,0.0,0.0,0.0,0.0
US1NYOD0019,NEW HARTFORD 0.8 S,NY,ONEIDA,-75.29,43.06,0.4,0.6,24.9,0.7
USC00305714,NEWCOMB,NY,ESSEX,-74.22,43.97,0.0,0.0,0.0,1.4
US1NYTM0015,NEWFIELD 2.5 S,NY,TOMPKINS,-76.59,42.32,0.4,3.0,10.6,3.0
US1NYNG0011,NIAGARA FALLS 0.7 WNW,NY,NIAGARA,-79.03,43.1,1.4,16.6,5.1,0.0
US1NYNG0022,NIAGARA FALLS 5.7 E,NY,NIAGARA,-78.9,43.08,0.0,2.0,14.0,11.6
USC00305840,NIAGARA FALLS INT'L AP,NY,NIAGARA,-78.94,43.1,0.0,0.0,0.0,0.0
US1NYSC0016,NISKAYUNA 2.0 N,NY,SCHENECTADY,-73.9,42.85,0.0,2.0,18.0,0.0
US1NYMR0012,NORTH CHILI 0.6 NW,NY,MONROE,-77.82,43.12,0.0,0.0,0.0,0.0
USC00305925,NORTH CREEK 5 SE,NY,WARREN,-73.9,43.66,0.0,0.0,21.0,0.0
USC00306047,NORTH TONAWANDA,NY,NIAGARA,-78.85,43.02,1.5,11.2,7.7,0.0
US1NYNG0002,NORTH TONAWANDA 1.0 NNE,NY,NIAGARA,-78.86,43.06,0.0,2.8,15.2,5.1
US1NYSF0016,NORTHPORT 1.6 NNE,NY,SUFFOLK,-73.33,40.92,0.0,2.2,1.1,0.0
USC00306062,NORTHVILLE,NY,FULTON,-74.2,43.16,0.0,0.0,0.0,0.0
USC00306085,NORWICH,NY,CHENANGO,-75.52,42.51,0.0,4.0,24.0,2.0
US1NYCN0009,NORWICH 5.4 W,NY,CHENANGO,-75.63,42.53,0.0,3.4,26.0,3.1
US1NYAB0021,NWS ALBANY,NY,ALBANY,-73.83,42.69,0.0,3.9,13.9,0.0
USW00094728,NY CITY CENTRAL PARK,NY,NEW YORK,-73.97,40.79,0.0,7.6,0.0,0.0
US1NYSL0010,OGDENSBURG 1.6 SW,NY,ST. LAWRENCE,-75.49,44.69,0.0,0.0,14.5,1.5
USC00306164,OGDENSBURG 4 NE,NY,ST. LAWRENCE,-75.44,44.73,0.0,0.2,11.0,2.5
USC00306196,OLEAN,NY,CATTARAUGUS,-78.45,42.07,0.0,3.0,3.0,3.0
US1NYES0006,OLMSTEDVILLE 4.6 NNE,NY,ESSEX,-73.9,43.83,0.0,0.3,18.7,0.6
US1NYMD0022,ONEIDA 0.4 NW,NY,MADISON,-75.67,43.08,0.6,0.8,27.0,4.1
USC00306300,OSCEOLA,NY,LEWIS,-75.71,43.5,0.0,0.5,20.0,3.0
US1NYOS0003,OSWEGO 5.0 ESE,NY,OSWEGO,-76.41,43.44,0.0,0.0,14.8,9.7
US1NYCN0014,OXFORD 0.8 NNW,NY,CHENANGO,-75.6,42.45,0.0,6.0,31.0,2.0
USC00306376,PALERMO 2SSE,NY,OSWEGO,-76.27,43.33,0.0,0.7,24.0,6.2
US1NYWN0006,PALMYRA 1.6 NW,NY,WAYNE,-77.25,43.08,0.0,1.8,19.5,12.0
US1NYSC0017,PATTERSONVILLE 4.2 SSW,NY,SCHENECTADY,-74.12,42.83,0.0,0.0,0.0,0.0
US1NYWC0011,PEEKSKILL 0.4 N,NY,WESTCHESTER,-73.92,41.29,0.0,8.0,7.0,0.0
US1NYYT0005,PENN YAN 5.1 NNW,NY,YATES,-77.08,42.73,0.0,1.0,7.0,3.0
USC00306525,PERRYSBURG,NY,CATTARAUGUS,-79.0,42.46,0.0,0.0,0.0,0.0
US1NYCL0007,PERU 4.1 ESE,NY,CLINTON,-73.45,44.56,0.0,0.0,23.4,0.2
US1NYCM0017,PINE CITY 3.1 SE,NY,CHEMUNG,-76.83,42.0,0.0,0.0,0.0,0.0
US1NYMR0021,PITTSFORD 4.0 SSE,NY,MONROE,-77.49,43.03,0.0,1.5,19.0,5.0
USC00306649,PLATTE CLOVE,NY,GREENE,-74.09,42.14,0.0,6.7,18.0,0.0
USC00306660,PLATTSBURGH 1 S,NY,CLINTON,-73.46,44.69,0.0,0.0,20.0,0.0
USW00064776,PLATTSBURGH INTERNATIONAL AIRPORT,NY,CLINTON,-73.47,44.65,0.0,0.0,0.0,0.0
US1NYOD0002,POINT ROCK 0.6 SE,NY,ONEIDA,-75.54,43.37,0.8,0.4,12.1,0.7
USC00306774,PORT JERVIS,NY,ORANGE,-74.69,41.39,0.0,9.0,12.0,0.0
USC00306745,PORTAGEVILLE,NY,WYOMING,-78.04,42.57,0.0,0.0,0.0,0.0
USC00306747,PORTLAND1 SW,NY,CHAUTAUQUA,-79.49,42.37,0.2,0.0,0.0,0.0
USC00306820,POUGHKEEPSIE,NY,DUTCHESS,-73.91,41.62,0.0,4.0,21.5,0.0
US1NYDT0010,POUGHKEEPSIE 3.9 SSE,NY,DUTCHESS,-73.9,41.65,0.0,5.7,15.7,0.0
USW00014757,POUGHKEEPSIE AIRPORT,NY,DUTCHESS,-73.88,41.63,0.0,0.0,0.0,0.0
USC00306867,PULASKI,NY,OSWEGO,-76.12,43.57,0.0,14.0,2.0,0.0
US1NYOS0021,PULASKI 0.5 NE,NY,OSWEGO,-76.12,43.57,0.0,0.0,14.0,2.5
US1NYCT0002,RANDOLPH 1.1 ENE,NY,CATTARAUGUS,-78.96,42.17,0.0,2.5,5.5,3.0
US1NYOS0013,REDFIELD 7.9 NNW,NY,OSWEGO,-75.88,43.64,0.0,7.0,11.0,0.0
US1NYAB0010,RENSSELAERVILLE 2.1 NNW,NY,ALBANY,-74.15,42.55,0.0,7.2,17.5,0.3
US1NYOT0009,RICHFIELD SPRINGS 0.5 ESE,NY,OTSEGO,-74.98,42.85,0.3,2.5,29.5,0.5
US1NYSF0002,RIVERHEAD 1.3 SSE,NY,SUFFOLK,-72.67,40.93,0.0,1.8,0.0,0.0
US1NYMR0036,ROCHESTER 3.4 NNW,NY,MONROE,-77.64,43.21,0.0,0.0,0.0,0.0
US1NYMR0047,ROCHESTER 5.0 W,NY,MONROE,-77.71,43.18,0.0,2.9,12.5,3.8
US1NYMR0023,ROCHESTER 5.0 WNW,NY,MONROE,-77.7,43.2,0.0,3.0,12.1,0.0
USW00014768,ROCHESTER GREATER INT'L,NY,MONROE,-77.68,43.12,0.4,16.2,9.9,0.0
US1NYSV0005,ROCK HILL 2.0 NE,NY,SULLIVAN,-74.56,41.63,0.0,8.0,12.2,0.0
US1NYOD0021,ROME 4.8 SSE,NY,ONEIDA,-75.46,43.16,0.0,0.2,22.4,1.8
US1NYSF0024,RONKONKOMA 1.4 WSW,NY,SUFFOLK,-73.15,40.8,0.0,0.0,0.0,0.0
US1NYUL0016,ROSENDALE VILLAGE 1.8 WNW,NY,ULSTER,-74.11,41.86,0.0,7.5,13.5,0.0
US1NYUL0003,ROSENDALE VILLAGE 2.4 NNE,NY,ULSTER,-74.06,41.88,0.0,0.0,0.0,0.0
US1NYUL0004,RUBY 0.5 NE,NY,ULSTER,-74.02,42.02,0.0,0.0,0.0,0.0
USC00307329,RUSHFORD,NY,ALLEGANY,-78.19,42.43,0.0,3.4,3.0,0.4
US1NYFK0007,SARANAC LAKE 6.2 N,NY,FRANKLIN,-74.15,44.41,0.0,0.2,34.3,3.8
USW00094740,SARANAC LAKE ADIRONDACK REGIONAL,NY,FRANKLIN,-74.21,44.39,0.0,0.0,0.0,0.0
US1NYSR0004,SARATOGA SPRINGS 0.5 S,NY,SARATOGA,-73.78,43.06,0.0,0.9,19.0,0.0
US1NYST0010,SAVONA 4.7 S,NY,STEUBEN,-77.22,42.22,0.0,0.0,0.0,0.0
US1NYSC0011,SCHENECTADY 3.3 E,NY,SCHENECTADY,-73.86,42.79,0.0,0.0,0.0,0.0
US1NYAB0006,SCHENECTADY 5.6 SSW,NY,ALBANY,-73.93,42.72,0.0,3.0,17.5,0.0
USC00307520,SCHOHARIE,NY,SCHOHARIE,-74.3,42.67,0.0,4.5,0.0,0.0
US1NYES0005,SCHROON LAKE 3.5 SW,NY,ESSEX,-73.82,43.81,0.0,0.0,22.0,1.3
US1NYSC0002,SCOTIA 1.1 NW,NY,SCHENECTADY,-73.97,42.84,0.0,0.0,0.0,0.0
USC00307705,SHERBURNE,NY,CHENANGO,-75.51,42.68,0.0,1.3,24.0,4.0
USC00307749,SILVER SPRINGS 3N,NY,WYOMING,-78.09,42.71,0.2,2.5,4.7,1.2
USC00307780,SKANEATELES,NY,ONONDAGA,-76.43,42.95,0.0,1.5,18.0,6.0
US1NYSY0001,SMITH VALLEY 1.9 SE,NY,SCHUYLER,-76.72,42.39,0.6,2.4,13.3,1.5
USC00307842,SODUS,NY,WAYNE,-77.08,43.24,0.0,1.3,8.7,0.0
US1NYST0003,SOUTH CORNING 4.7 S,NY,STEUBEN,-77.05,42.06,0.0,3.5,9.3,1.2
US1NYWC0006,SOUTH SALEM 2.1 NW,NY,WESTCHESTER,-73.57,41.3,0.0,5.3,9.3,0.0
US1NYHM0001,SPECULATOR 10.0 SSW,NY,HAMILTON,-74.47,43.45,0.0,0.5,24.0,0.0
USC00308132,SPRINGVILLE 5NE,NY,ERIE,-78.58,42.55,0.0,5.5,5.0,0.1
US1NYGN0006,STAFFORD 1.8 NE,NY,GENESEE,-78.05,43.0,0.1,2.2,7.7,3.6
US1NYRC0002,STATEN ISLAND 1.4 SE,NY,RICHMOND,-74.13,40.57,0.0,3.0,2.0,0.0
US1NYRC0001,STATEN ISLAND 4.5 SSE,NY,RICHMOND,-74.15,40.54,0.0,0.0,5.0,0.0
USC00308248,STILLWATER RESERVOIR,NY,HERKIMER,-75.04,43.9,0.0,0.0,0.0,0.0
US1NYUL0008,STONE RIDGE 4.9 NNW,NY,ULSTER,-74.18,41.92,0.0,9.5,3.0,0.0
US1NYSH0003,SUMMIT 1.3 NNW,NY,SCHOHARIE,-74.59,42.6,0.0,5.0,20.0,0.0
US1NYOG0020,SYRACUSE 1.4 SE,NY,ONONDAGA,-76.12,43.03,0.0,0.0,0.0,0.0
US1NYOG0052,SYRACUSE 2.7 S,NY,ONONDAGA,-76.14,43.0,0.0,1.0,13.0,2.2
USW00014771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,-76.1,43.11,0.0,18.9,5.5,0.0
US1NYER0086,TONAWANDA 1.5 NNE,NY,ERIE,-78.87,43.01,0.0,2.0,10.0,0.0
US1NYER0072,TONAWANDA 3.1 NE,NY,ERIE,-78.83,43.01,0.0,0.0,0.0,0.0
USC00308578,TRENTON FALLS,NY,ONEIDA,-75.16,43.28,0.0,0.0,24.0,0.0
USC00308600,TROY LOCK AND DAM,NY,RENSSELAER,-73.68,42.75,0.0,5.0,0.0,1.0
US1NYTM0038,TRUMANSBURG 0.4 WNW,NY,TOMPKINS,-76.67,42.54,0.1,2.3,15.6,1.2
USC00308631,TUPPER LAKE SUNMOUNT,NY,FRANKLIN,-74.44,44.23,0.0,0.0,25.0,1.0
USC00308721,UPTON COOP - NWSFO NEW YORK,NY,SUFFOLK,-72.86,40.87,0.0,2.9,0.1,0.0
US1NYCM0010,VAN ETTEN 0.3 ENE,NY,CHEMUNG,-76.55,42.2,0.0,4.0,0.0,2.2
US1NYWY0007,VARYSBURG 3.1 E,NY,WYOMING,-78.25,42.76,0.0,2.2,14.1,2.3
US1NYOD0011,VERNON 0.4 NNW,NY,ONEIDA,-75.54,43.09,0.7,0.1,23.0,0.0
US1NYBM0040,VESTAL 0.4 SSE,NY,BROOME,-76.05,42.08,0.0,11.0,0.0,0.0
US1NYBM0007,VESTAL 2.8 SSE,NY,BROOME,-76.03,42.05,0.0,0.0,0.0,0.0
US1NYBM0034,VESTAL 3.2 E,NY,BROOME,-75.99,42.08,0.0,0.0,0.0,2.0
US1NYOG0006,VILLAGE GREEN 2.6 ESE,NY,ONONDAGA,-76.27,43.12,0.4,0.3,16.3,3.1
USC00308910,WALES,NY,ERIE,-78.59,42.74,0.2,1.3,8.9,2.9
USC00308932,WALTON 2,NY,DELAWARE,-75.15,42.18,0.0,5.5,26.0,3.5
US1NYDL0024,WALTON 6.5 W,NY,DELAWARE,-75.26,42.17,0.0,6.5,23.6,1.9
US1NYWN0010,WALWORTH 1.7 SW,NY,WAYNE,-77.3,43.12,0.0,2.1,18.9,10.5
US1NYDT0005,WAPPINGERS FALLS 1.6 ESE,NY,DUTCHESS,-73.89,41.59,0.0,8.5,11.0,0.0
USC00308962,WARSAW 6 SW,NY,WYOMING,-78.22,42.69,0.2,2.7,14.0,2.5
US1NYOR0004,WARWICK 3.2 WNW,NY,ORANGE,-74.42,41.27,0.0,0.0,19.0,0.0
USC00308987,WATERLOO,NY,SENECA,-76.86,42.9,0.0,0.0,17.0,0.0
US1NYSY0006,WATKINS GLEN 4.6 NW,NY,SCHUYLER,-76.94,42.42,0.0,2.3,7.0,0.0
USC00309047,WAVERLY,NY,TIOGA,-76.53,42.0,0.0,7.9,8.9,0.0
USC00309049,WEBSTER 2 NE,NY,MONROE,-77.39,43.24,0.0,8.0,6.5,0.0
US1NYMR0026,WEBSTER 3.2 W,NY,MONROE,-77.49,43.21,0.0,0.0,0.0,0.0
US1NYMR0024,WEBSTER 4.4 WNW,NY,MONROE,-77.5,43.25,0.0,0.0,13.0,0.0
USC00309072,WELLSVILLE,NY,ALLEGANY,-77.95,42.12,0.0,2.0,6.0,1.0
US1NYAL0002,WEST ALMOND 3.6 SW,NY,ALLEGANY,-77.94,42.27,0.0,3.2,5.2,0.1
USC00309089,WEST BLOOMFIELD 1 S,NY,ONTARIO,-77.53,42.88,0.1,0.8,7.8,0.0
US1NYRL0005,WEST NYACK 1.3 WSW,NY,ROCKLAND,-73.99,41.08,0.0,6.0,11.0,0.0
US1NYER0113,WEST SENECA 0.4 E,NY,ERIE,-78.74,42.84,0.0,2.5,8.2,3.2
USC00309248,WESTMORELAND 4N,NY,ONEIDA,-75.46,43.16,0.0,0.2,22.4,1.8
US1NYWC0003,WHITE PLAINS 3.1 NNW,NY,WESTCHESTER,-73.77,41.06,0.0,0.0,0.0,0.0
USC00309389,WHITEHALL,NY,WASHINGTON,-73.4,43.56,0.0,0.0,0.0,0.0
US1NYOD0042,WHITESBORO 2.3 SW,NY,ONEIDA,-75.33,43.1,0.3,0.1,30.0,1.0
USC00309425,WHITESVILLE,NY,ALLEGANY,-77.76,42.04,0.0,1.9,5.2,0.3
US1NYBM0014,WHITNEY POINT 1.7 SSE,NY,BROOME,-75.96,42.31,0.0,8.6,23.8,2.5
US1NYBM0010,WHITNEY POINT 3.7 ENE,NY,BROOME,-75.9,42.35,0.0,0.0,0.0,0.0
USC00309442,WHITNEY POINT DAM,NY,BROOME,-75.97,42.34,0.0,5.0,24.0,0.0
US1NYCR0003,WILLET 1.8 E,NY,CORTLAND,-75.87,42.47,0.0,4.6,18.8,1.6
US1NYER0104,WILLIAMSVILLE 2.2 NNW,NY,ERIE,-78.75,42.99,0.0,0.0,0.0,3.0
US1NYER0007,WILLIAMSVILLE 2.7 E,NY,ERIE,-78.69,42.97,0.0,4.5,6.5,5.0
USC00309499,WILMINGTON 2W,NY,ESSEX,-73.86,44.39,0.0,0.2,28.0,2.6
US1NYBM0021,WINDSOR 8.0 SE,NY,BROOME,-75.51,42.01,0.0,8.0,26.5,3.4
US1NYOT0014,WORCESTER 4.0 SSW,NY,OTSEGO,-74.77,42.54,0.0,5.5,27.5,1.5
US1NYSV0008,WURTSBORO 0.2 SSW,NY,SULLIVAN,-74.49,41.57,0.0,11.0,24.0,0.0
USC00309593,WYOMING 3W,NY,WYOMING,-78.15,42.82,0.0,2.4,12.4,3.0
US1NYWC0007,YORKTOWN HEIGHTS 0.6 SW,NY,WESTCHESTER,-73.79,41.26,0.0,7.5,7.5,0.0
USC00309690,YOUNGSTOWN 2 NE,NY,NIAGARA,-79.01,43.27,0.0,4.0,3.5,0.1
US1PAAD0002,ABBOTTSTOWN 2.4 N,PA,ADAMS,-76.99,39.92,0.0,10.0,2.5,0.0
USC00360022,ACMETONIA LOCK 3,PA,ALLEGHENY,-79.82,40.54,0.0,0.0,0.5,0.5
US1PALN0003,ADAMSTOWN 2.5 SSE,PA,LANCASTER,-76.05,40.21,0.0,7.5,4.0,0.0
US1PABR0021,ALBURTIS 4.7 SW,PA,BERKS,-75.67,40.47,0.0,0.0,12.2,0.0
USW00014737,ALLENTOWN LEHIGH VALLEY INTL AP,PA,LEHIGH,-75.45,40.65,1.3,12.4,0.0,0.0
USC00360132,ALTOONA,PA,BLAIR,-78.37,40.52,0.0,5.5,0.0,0.0
USC00360140,ALTOONA 3 W,PA,BLAIR,-78.47,40.49,6.0,0.0,0.0,0.0
USW00014736,ALTOONA BLAIR COUNTY AP,PA,BLAIR,-78.32,40.3,0.0,0.0,0.0,0.0
US1PALZ0025,BEACH HAVEN 0.8 E,PA,LUZERNE,-76.16,41.07,0.0,0.0,0.0,0.0
USC00360457,BEAR GAP,PA,NORTHUMBERLAND,-76.5,40.82,0.0,19.5,0.0,0.0
US1PACN0010,BELLEFONTE 4.3 E,PA,CENTRE,-77.69,40.92,0.0,8.0,8.5,0.5
US1PACM0004,BELMONT 0.1 NE,PA,CAMBRIA,-78.89,40.28,0.0,3.0,0.0,0.0
USC00360560,BELTZVILLE DAM,PA,CARBON,-75.64,40.86,0.0,0.0,0.0,0.5
US1PABR0005,BERNVILLE 1.3 SW,PA,BERKS,-76.13,40.42,0.0,0.0,0.0,0.0
US1PANH0012,BETHLEHEM 1.8 NW,PA,NORTHAMPTON,-75.39,40.65,0.0,0.0,0.0,0.0
USC00360656,BIGLERVILLE,PA,ADAMS,-77.26,39.94,0.0,8.2,4.6,0.0
US1PAAD0055,BIGLERVILLE 0.3 S,PA,ADAMS,-77.25,39.93,0.0,11.0,0.0,0.0
US1PAAD0036,BIGLERVILLE 0.4 SSE,PA,ADAMS,-77.24,39.92,0.0,0.0,0.0,0.0
US1PAAD0047,BIGLERVILLE 2.0 WSW,PA,ADAMS,-77.28,39.91,0.0,9.5,0.0,0.0
US1PAAD0011,BIGLERVILLE 3.0 WSW,PA,ADAMS,-77.3,39.92,0.0,7.8,0.0,0.0
USC00360754,BLOOMSBURG UNIVERSITY,PA,COLUMBIA,-76.45,41.01,0.0,13.0,8.0,0.0
US1PAMT0013,BLUE BELL 2.3 NW,PA,MONTGOMERY,-75.3,40.17,0.0,3.0,0.0,0.0
USC00360785,BLUE MARSH LAKE,PA,BERKS,-76.03,40.38,0.0,0.0,0.0,0.0
US1PAAD0028,BLUE RIDGE SUMMIT 1.6 NNE,PA,ADAMS,-77.45,39.74,0.0,0.0,0.0,0.0
US1PACN0013,BOALSBURG 0.4 E,PA,CENTRE,-77.78,40.77,0.0,7.0,4.5,0.0
US1PACB0012,BOWMANSTOWN 3.0 WSW,PA,CARBON,-75.71,40.78,0.0,15.1,0.0,0.2
USC00360861,BRADDOCK LOCK 2,PA,ALLEGHENY,-79.86,40.39,0.0,0.0,0.1,0.0
USC00360868,BRADFORD 4SW RES 5,PA,MCKEAN,-78.71,41.9,0.0,2.0,4.0,3.0
US1PAAL0001,BRIDGEVILLE 1.4 SW,PA,ALLEGHENY,-80.12,40.34,0.0,0.0,0.7,0.2
US1PAJF0003,BROOKVILLE 5.3 SSW,PA,JEFFERSON,-79.1,41.09,0.0,0.0,0.0,0.0
USC00361139,BUTLER 2 SW,PA,BUTLER,-79.92,40.84,0.0,0.0,1.3,0.3
US1PABT0006,BUTLER 6.6 SW,PA,BUTLER,-79.94,40.77,0.0,0.0,0.6,0.0
US1PAWN0026,CANAAN - 11,PA,WAYNE,-75.36,41.59,0.0,7.1,20.0,1.0
USC00361207,CANADENSIS EAST,PA,MONROE,-75.24,41.19,0.0,10.8,9.0,1.0
USC00361212,CANTON,PA,BRADFORD,-76.85,41.65,0.0,12.0,7.0,0.0
USC00361920,CARLISLE WATER PLANT,PA,CUMBERLAND,-77.19,40.23,0.0,12.0,1.0,0.0
USC00363226,CASHTOWN 1S,PA,ADAMS,-77.35,39.88,0.0,9.0,3.2,0.3
US1PACH0027,CHADDS FORD 3.1 SW,PA,CHESTER,-75.64,39.84,0.0,4.0,0.0,0.0
USC00361350,CHALK HILL 2 ENE,PA,FAYETTE,-79.59,39.85,0.0,1.0,12.0,0.0
USC00361354,CHAMBERSBURG 1 ESE,PA,FRANKLIN,-77.64,39.94,0.0,11.0,0.0,0.0
USC00361362,CHANDLERS VALLEY 1SE,PA,WARREN,-79.3,41.93,0.0,2.0,6.0,7.0
USC00361377,CHARLEROI LOCK 4,PA,WESTMORELAND,-79.9,40.15,0.0,0.0,0.0,1.0
US1PAWN0038,CHERRY RIDGE 13A,PA,WAYNE,-75.27,41.52,0.0,0.0,0.0,0.0
USC00361480,CLARENCE,PA,CENTRE,-77.94,41.05,0.0,3.3,6.0,0.8
USC00361485,CLARION 3 SW,PA,CLARION,-79.44,41.19,0.0,0.0,1.0,0.0
US1PACB0011,COALDALE 1.5 N,PA,CARBON,-75.92,40.84,0.0,6.0,15.0,0.0
USC00361590,COATESVILLE 1E,PA,CHESTER,-75.8,40.0,0.0,5.1,0.0,0.0
US1PAMT0091,COLLEGEVILLE 0.8 NNE,PA,MONTGOMERY,-75.45,40.2,0.0,6.1,0.0,0.0
US1PAMT0012,COLLEGEVILLE 3.0 NE,PA,MONTGOMERY,-75.42,40.22,0.0,0.0,0.0,0.0
USC00361705,CONFLUENCE 1 SW DAM,PA,SOMERSET,-79.37,39.8,0.0,4.0,4.0,2.0
US1PACW0014,CONNEAUT LAKE 1.4 NE,PA,CRAWFORD,-80.29,41.62,0.3,0.0,0.0,0.0
USC00361726,CONNELLSVILLE 2 SSW,PA,FAYETTE,-79.6,40.0,0.0,0.0,0.8,0.0
USC00361737,CONSHOHOCKEN,PA,MONTGOMERY,-75.32,40.07,0.0,3.0,1.5,0.0
US1PALZ0004,CONYNGHAM 3.9 NE,PA,LUZERNE,-76.01,41.03,0.0,10.5,0.0,0.0
USC00361751,COOKSBURG 2 NW,PA,CLARION,-79.22,41.36,0.0,0.2,0.6,0.0
US1PAVN0007,COOPERSTOWN 1.3 E,PA,VENANGO,-79.85,41.5,0.0,0.1,2.9,0.3
USC00361802,COUDERSPORT 1 SW,PA,POTTER,-78.04,41.78,0.0,2.0,5.0,1.0
US1PAPT0005,COUDERSPORT 5.4 SE,PA,POTTER,-77.95,41.71,0.0,6.0,2.0,0.0
USC00361810,COUDERSPORT 7SE,PA,POTTER,-77.97,41.74,0.0,3.0,5.5,0.0
USC00361833,COVINGTON 2 WSW,PA,TIOGA,-77.12,41.74,0.0,4.0,6.0,2.0
USC00361838,COWANESQUE DAM,PA,TIOGA,-77.16,41.99,0.0,2.5,5.0,0.5
USC00362071,DEHART DAM,PA,DAUPHIN,-76.87,40.46,0.0,15.5,3.0,0.0
USC00362183,DONEGAL 2 NW,PA,WESTMORELAND,-79.41,40.13,0.0,2.0,5.0,3.0
USC00362190,DONORA 1 SW,PA,WASHINGTON,-79.87,40.16,0.0,0.0,0.0,1.0
US1PAYR0024,DOVER 2.2 E,PA,YORK,-76.81,40.0,0.0,0.0,0.0,0.0
US1PAYR0002,DOVER 4.2 WSW,PA,YORK,-76.92,39.97,0.0,0.0,0.0,0.0
US1PABK0026,DOYLESTOWN 3.7 W,PA,BUCKS,-75.2,40.31,0.0,5.5,6.5,0.3
USW00004787,DUBOIS JEFFERSON COUNTY AP,PA,JEFFERSON,-78.9,41.18,0.0,0.0,0.0,0.0
US1PALZ0015,DURYEA 0.3 SE,PA,LUZERNE,-75.77,41.35,0.0,13.0,12.8,2.0
USC00362323,DUSHORE,PA,SULLIVAN,-76.4,41.52,0.0,7.0,14.0,1.5
US1PAWN0012,DYBERRY - 19,PA,WAYNE,-75.28,41.6,0.0,9.0,18.0,0.5
US1PAMN0009,EAST STROUDSBURG 6.5 NE,PA,MONROE,-75.08,41.06,0.0,0.0,0.0,0.0
USC00362470,EBENSBURG SEWAGE PL,PA,CAMBRIA,-78.73,40.47,0.0,2.5,2.5,3.0
USC00362574,EMSWORTH L/D OHIO RIVER,PA,ALLEGHENY,-80.08,40.5,0.0,0.0,1.0,0.1
US1PAER0002,ERIE 5.6 SW,PA,ERIE,-80.15,42.06,0.0,4.2,4.8,0.0
USW00014860,ERIE INTL AP,PA,ERIE,-80.18,42.08,1.2,5.3,0.0,0.0
USC00362721,EVERETT,PA,BEDFORD,-78.37,40.01,0.0,8.5,1.0,0.0
US1PABD0006,EVERETT 3.4 SW,PA,BEDFORD,-78.41,39.98,0.0,9.9,1.0,0.0
US1PABD0011,EVERETT 3.9 W,PA,BEDFORD,-78.44,40.02,0.0,9.0,2.0,0.0
US1PABD0001,EVERETT 4.1 S,PA,BEDFORD,-78.36,39.95,0.0,9.0,3.0,0.0
US1PAAD0008,FAIRFIELD 1.0 NNE,PA,ADAMS,-77.36,39.8,0.0,0.0,0.0,0.0
US1PAAD0043,FAIRFIELD 1.8 NNW,PA,ADAMS,-77.38,39.81,0.0,0.0,0.0,0.0
US1PAAD0031,FAIRFIELD 5.2 SE,PA,ADAMS,-77.31,39.73,0.0,0.0,0.0,0.0
US1PAFY0010,FARMINGTON .3 ESE,PA,FAYETTE,-79.56,39.81,0.0,1.6,8.1,1.1
US1PABR0007,FLEETWOOD 2.0 ESE,PA,BERKS,-75.79,40.44,0.0,0.0,14.0,0.0
USC00362942,FORD CITY 4 S DAM,PA,ARMSTRONG,-79.51,40.71,0.0,0.3,0.2,0.0
US1PASS0006,FOREST CITY 0.2 SE,PA,SUSQUEHANNA,-75.47,41.65,0.0,11.5,23.0,0.0
US1PAMT0067,FORT WASHINGTON 0.8 NW,PA,MONTGOMERY,-75.2,40.15,0.0,5.5,1.5,0.0
